C/R,Product,Application,DTS #,Description,Status (6.07),Pri,Ass'd DTSs,Releases,PP Pack,Programs,Date Checked,6.07 Chg #,Due Date,To Be Shipped (6.07),Shipping Test,Shipping Live,LSS,CCD,MU2,Resp App,Comments
,FOC,MIS,6800,"Remove ""Purge Delay"" from Message Type Screen",Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",5,"MisXiConn.Mgmt.Detail.R, MisXiConn.Mgmt.S, MisXiMsgType.Mgmt.Detail.R, MisXiMsgType.Mgmt.S, MisXoConn.Mgmt.Detail.R, MisXoConn.Mgmt.S, MisXoMsgType.Mgmt.Detail.R, MisXoMsgType.Mgmt.S",1/22/2015,MIS 1884,5/15/2014,,,,,,,,
,FOC,MIS,6939,Manage Query Data should include listed queries to match NPR,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,MisXoConn.MgmtQry.S,1/22/2015,,8/21/2014,,,,,,,,
,FOC,MIS,6941,"Message from CCD missing all info: ""existing"" option with conversion med rec",Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",,MisRtInteg.SendReqToCs.C,1/22/2015,MIS 2005,8/21/2014,Y,,,,,,,
,FOC,MIS,6945,INFCE - Immunization interface's application acknowledgement type is hardcoded,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",5,"MisXoConn.FormatImmunHl7.P, MisXoMsgGen.Mgmt, MisXoMsgGen.Mgmt.Detail.R",1/22/2015,MIS 1934,9/18/2014,,,,,,Y,,
,FOC,MIS,6950,Additional fields for Syndromic Surveillance Interface,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,"MisEhrParam.Mgmt.Detail.R, MisEhrParam.Mgmt.S",1/22/2015,,6/19/2014,,,,,,Y,,
,FOC,MIS,6977,INFCE: New Msg Gen parameter to send MSP in ADT,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,"MisXoMsgGen.Mgmt.Detail.R, MisXoMsgGen.Mgmt.S",1/22/2015,,8/21/2014,,,,,,,,
,FOC,MIS,7016,Not all the configuration data for additional REGADTEHR interface is populated,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,MisXoConn.InitConnections.S,1/22/2015,,7/17/2014,,,,,,,,
,FOC,MIS,7023,INFCE - Periods should not always be removed from syndromic DX codes,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,"MisEhrParam.Mgmt.Detail.R, MisEhrParam.Mgmt.S",1/22/2015,,7/17/2014,,,,,,Y,,
,FOC,MIS,7146,INFCE: IMMUN msg will be rejected if RXA|10.1 is blank & RXA|10.9 is populated,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",,MisXoConn.RecordsImmunHl7.C,1/22/2015,MIS 2008,8/21/2014,Y,,,,,Y,,
,FOC,MIS,7161,Social Security Number for Immunizations for IRIS,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",,MisXoConn.RecordsImmunHl7.C,1/22/2015,MIS 2009,8/21/2014,Y,,,,,Y,,
,FOC,MIS,7166,INFCE: Changes for Namespace ID to use Parameter,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",,"MisXoConn.FormatImmunHl7.P, MisXoConn.RecordsImmunHl7.C, MisXoMsgGen.Mgmt.Detail.R, MisXoMsgGen.Mgmt.S",1/22/2015,MIS 2010,8/21/2014,Y,,,,,Y,,
,FOC,MIS,7185,Patient Monitor Interface Performance Issues,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",,"MisMonitor.Functions.C, MisMonitor.XiFilerOv.P, MisXiConn.ReceiveFromCs.P",1/22/2015,MIS 2049,10/16/2014,Y,,,,,,,
,FOC,MIS,7215,INFCE - Changes to allow per-field suppression of PID segments for MU2,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",,"MisXoConn.RecordsImmunHl7.C, MisXoMsgGen.Mgmt.S",1/22/2015,MIS 2059,9/18/2014,Y,,,,,Y,,
,FOC,MIS,7301,Need access to NPR EDI Program menu from MIS Communication Menu,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,~.CommDictMenu,1/22/2015,,9/18/2014,,,,,,,,
,FOC,MIS,7323,Inactive MisMap still returns mapped value,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,MisFieldMap.GetMapValue.C,1/22/2015,,9/18/2014,,,,,,,,
,FOC,MIS,7333,INFCE: Send trigger event in EVN|1 for Syndromic Surveillance,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,"MisXoMsgGen.Mgmt.Detail.R, MisXoMsgGen.Mgmt.S",1/22/2015,,9/18/2014,,,,,,Y,,
,FOC,MIS,7364,"INFCE - Invalid characters sent in Immunization messages, RXA segment",Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",,MisXoConn.RecordsImmunHl7.C,1/22/2015,MIS 2060,9/18/2014,Y,,,,,Y,,
,FOC,MIS,7390,Manage Outbox - Add MisEventData OID to screen and allow data copy,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",,"MisXiMsgQueue.Copy.K, MisXiMsgQueue.Edit.K, MisXiMsgQueue.View.K, MisXoMsgQueue.Copy.K, MisXoMsgQueue.Edit.K, MisXoMsgQueue.View.K",1/22/2015,MIS 2108,11/20/2014,Y,,,,,,,
,FOC,MIS,7422,Immun: Suppress PV1|39 (Service Facility) and PV1|18 (Patient Type),Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",,MisXoConn.RecordsImmunHl7.C,1/22/2015,MIS 2061,10/16/2014,Y,,,,,Y,,
,FOC,MIS,7490,CDA: Rework of Opt Out Query and Patient Confidential flag,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",,,1/22/2015,MIS 2047,9/18/2014,Y,,,,Y,,MIS,
,FOC,MIS,7519,"IMMUN: PID.11.7 should be ""L"" for legal address",Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",,MisXoConn.RecordsImmunHl7.C,1/22/2015,MIS 2062,9/18/2014,Y,,,,,Y,,
,FOC,MIS,7536,(Immun) Suppress Vaccine Type OBX segment when Immunity is documented,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",,MisXoConn.RecordsImmunHl7.C,1/22/2015,MIS 2063,10/16/2014,Y,,,,,Y,,
,FOC,MIS,7544,INFCE - Immunization include component 9 on all physician fields,Completed,3,,"6.0C, 6.07C, 6.1T, 6.13C, 6.14C, 6.15C",,"MisXoConn.FormatImmunHl7.P, MisXoConn.RecordsImmunHl7.C",1/22/2015,MIS 2194,2/19/2015,Y,,,,,Y,,
,FOC,MIS,7546,Inactive MisDictMap still returns mapped value,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",,MisDictMap.Utilities.C,1/22/2015,MIS 2143,12/18/2014,Y,,,,,,,
,FOC,MIS,7556,INFCE: Add Standard HL7 Values to Ethnicity for Immunizations,Submitted,3,,"6.0S, 6.07S, 6.1S, 6.13S, 6.14S, 6.15S",,,1/22/2015,,,,,,,,Y,,
,FOC,MIS,7591,Need access to NPR EDI Data Element menu from MIS Communication Menu,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,~.CommDictMenu,1/22/2015,,12/18/2014,,,,,,,,
,FOC,MIS,7595,Add new fields to MisEventData to support REG multi-transfers/swaps,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,MisEventQueue.Manage.Detail.K,1/22/2015,,12/18/2014,,,,,,,,
,FOC,MIS,7601,Correct suppressed address in HL7 PID segment for Immunizations Infce,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",,MisXoConn.RecordsImmunHl7.C,1/22/2015,MIS 2099,11/20/2014,Y,,,,,Y,,
,FOC,MIS,7614,INFCE: Syndromic messages showing DG1 segments with both ICD9 and ICD10 codes,6.1-Testing,3,,"6.1T, 6.13C, 6.14C, 6.15C",,MisEhrParam.Mgmt.S,1/22/2015,,1/15/2015,,,,,,Y,,
,FOC,MIS,7622,Bilingual filer: application xi filers should not need any modifications,Completed,3,,"6.0C, 6.07C, 6.1T, 6.13C, 6.14C, 6.15C",,"MisMonitor.Functions.C, MisMonitor.XiFilerOv.P, MisXiConn.ReceiveFromCs.P",1/22/2015,MIS 2152,1/15/2015,Y,,,,,,,
,FOC,MIS,7637,MIS PROV UPDATE IN: Set NOPIN flag for UNV RT call,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",,MisPerson.XiFilerHl7.P,1/22/2015,MIS 2180,1/15/2015,Y,,,,,,,
,FOC,MIS,7686,Improve efficiency of PID suppression in Immunizations,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",,MisXoConn.RecordsImmunHl7.C,1/22/2015,MIS 2100,12/18/2014,Y,,,,,Y,,
,FOC,MIS,7779,"Add ""Footprint"" flag to M-AT Message Generator",Testing,3,Y,"6.0T, 6.07T, 6.1T, 6.14C, 6.15T",,"MisXoConn.DelBilingual.P, MisXoConn.EventQueueDriverBkg.P, MisXoConn.Mgmt.Detail.R, MisXoConn.Mgmt.S",1/22/2015,,2/19/2015,,,,,,,,
,FOC,MIS,7831,Need way to reprocess Mis Events and issues with Skip Event routine,Submitted,3,,"6.0S, 6.07S, 6.1S, 6.14S, 6.15S",,,1/22/2015,,,,,,,,,,
,FOC,MIS,7890,INFCE: EDI 270 5010 msgs should default EQ|1 to 30 not 1 according to spec,6.1-Draft,3,,"6.1D, 6.13D, 6.14D, 6.15D",,MisEdi.CreateAnsi270Inq.C,1/22/2015,,4/16/2015,,,,,,,,
,FOC,MIS,7969,"INFCE: Staff Active Flag sent in inbound prov message of ""Yes"" is not filing",Submitted,3,,6.07S,,,1/22/2015,,,,,,,,,,
,FOC,MIS,7985,Include insurance in Syndromic Surveillance,6.1-Draft,3,,"6.1D, 6.13D, 6.14D, 6.15D",,MisEhrParam.Mgmt.S,1/22/2015,,4/16/2015,,,,,,Y,,
,FOC,MIS,8008,OV error messages w/nonstandard patient information crash outbox,6.1-Submitted,3,,"6.0S, 6.1S, 6.14S",,,1/22/2015,,,,,,,,,OM,
,FOC,MIS,8018,Add Additional Syndromic Parameters to the EHR Parameters Dictionary,6.1-Testing,3,Y,"6.1T, 6.14C, 6.15C",,MisEhrParam.Mgmt.S,1/22/2015,,1/15/2015,,,,,,Y,,
,FOC,MIS,8042,INFCE: Prov updates msg with invalid prov groups are incorrectly reading in,Submitted,3,,6.07S,,,1/22/2015,,,,,,,,,,
,FOC,OM,7337,OM ORDERS OUT should return text to MIS Event Queue for Skipped Events,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",5,OmOrd.XoFormat.CreateOutboxMsg.P,1/22/2015,OM 2185,5/10/2014,,,,,,,OM,
,FOC,OM,7531,DDP 18903: 6.X eRx Cert Support:  Drug display and Quantity datatype change.,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",5,"OmOrd.AomFormDisplayString.C, OmOrd.Lookup.C, OmOrd.XoFormat.RecordsErx.C",1/22/2015,OM 2314,,,,,,,,OM,
,FOC,PHM,691,Ccd unavailable for migrated patients,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C",4,"PhmStdFunction.Zinit.MatCsContinuityofcaredocument.P, PhmStdFunction.Zinit.MatCsTransmitcontinuityofcaredocument.P, PhmStdFunction.Zinit.MatMatCreatecontinuityofcaredocument.P, PhmStdFunction.Zinit.MatOpContinuityofcaredocumentmpm.P, PhmStdFunction.Zinit.MatOpTransmitcontinuityofcaredocmpm.P",1/22/2015,PHM 351,3/20/2014,,,,,,,PHM,
R,FOC,REG,2254,REG to OV - Canadian Health Care number not populating PID|3 in version 2.4,6.1-Completed,4,,"6.1C, 6.12C, 6.13C, 6.14C",,RegAcct.XoFormat.RecordsHl7.C,1/22/2015,,5/29/2012,,,,,,,,
R,FOC,REG,2275,INFCE: Referring Provider not sent/read in PV1|8,6.1-Completed,4,Y,"6.1C, 6.13C, 6.14C",,"RegAcct.XiFilerOv.P, RegAcct.XoFormat.RecordsHl7.C",1/22/2015,,6/16/2012,,,,,,,,
,FOC,REG,2416,Inbound OV ADT - PID|3 not correctly finding patient identifiers,6.1-Completed,4,,"6.1C, 6.12C, 6.13C, 6.14C",,RegAcct.XiFilerOv.P,1/22/2015,,8/14/2012,,,,,,,,
,FOC,REG,2530,Memory Leak: Reg to OV - Objects not being flushed,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,"RegAcct.XoFormat.RecordsHl7.C, RegAcct.XoFormatEvent.RegAdtOv.P",1/22/2015,,6/9/2012,,,,,,,,
,FOC,REG,2661,"Inbound ADT:  ""ReplaceAllData"" switch should not be hard-coded",6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,"RegAcct.XiFilerOv.P, RegParam.MgmtToolbox.S",1/22/2015,,9/15/2012,,,,,,,,
,FOC,REG,2693,REG ADT to OV: Populate M-AT message with Message number,6.1-Completed,4,,"6.1C, 6.13C, 6.14C",,RegAcct.XoFormatEvent.RegAdtOv.P,1/22/2015,,1/15/2013,,,,,,,,
,FOC,REG,2873,REG to OV: MRG Segment not Sent in A06/A07 Messages for Canadian Sites,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,RegAcct.XoFormatEvent.RegAdtOv.P,1/22/2015,,3/21/2013,,,,,,,,
,FOC,REG,2884,REG to OV: A03 Msg Wrong Acct # Sent for Pat. Rolled Out to In (Canadian Site),6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,"RegAcct.XoFormat.RecordsHl7.C, RegAcct.XoFormatEvent.RegAdtOv.P",1/22/2015,,12/29/2012,,,,,,,,
,FOC,REG,2951,"REG to OV: Wrong Discharge Patient Status, Type, Discharge D/T (Canadian Site)",6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,"RegAcct.XoFormat.RecordsHl7.C, RegAcct.XoFormatEvent.RegAdtOv.P",1/22/2015,,3/21/2013,,,,,,,,
,FOC,REG,2958,REG to OV: Determine message type for MoveAcct and SwitchMedRec Events,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C",,"RegAcct.XoFormat.RecordsHl7.C, RegAcct.XoFormatEvent.RegAdtOv.P",1/22/2015,,3/21/2013,,,,,,,,
,FOC,REG,3045,REG ADT OV - EVN|6 not always populated,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,RegAcct.XoFormat.RecordsHl7.C,1/22/2015,,4/21/2013,,,,,,,,
,FOC,REG,3052,"ADT interface: NK1.2,10,13,34 and IN1.8,9,12,36 not sent properly",6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,RegAcct.XoFormat.RecordsHl7.C,1/22/2015,,4/21/2013,,,,,,,,
,FOC,REG,3091,INFCE: Exclude patient locations in REG ADT as we do for NPR ADT,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C",,"RegAcct.XoFormatEvent.RegAdtOv.P, RegAcct.XoFormatEvent.SyndromicSurv.P",1/22/2015,,4/18/2013,,,,,,,,
,FOC,REG,3092,REG ADT - send External number in MRG|1 instead of HIM OID,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,"RegAcct.XoFormat.RecordsHl7.C, RegAcct.XoFormatEvent.RegAdtOv.P",1/22/2015,,4/18/2013,,,,,,,,
,FOC,REG,3209,Syndromic Surveillance: Stop stripping trailing zeroes from diagnosis codes,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,RegAcct.XoFormatSyndromicSurv.RecordsHl7.C,1/22/2015,,6/20/2013,,,,,,,,
,FOC,REG,3306,"INFCE: GT1.6,7 and NK1.5,6 format issues",6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,RegAcct.XoFormat.RecordsHl7.C,1/22/2015,,9/19/2013,,,,,,,,
,FOC,REG,3349,REG ADT: Remove MRG segment for DelRestore event,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,RegAcct.XoFormatEvent.RegAdtOv.P,1/22/2015,,9/19/2013,,,,,,,,
,FOC,REG,3439,A03 can be sent incorrectly for roll over account,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatEvent.RegAdtOv.P,1/22/2015,,12/19/2013,,,,,,,,
,FOC,REG,3476,Synd Surv: Crash when mapping ICD10 diagnosis codes,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatSyndromicSurv.RecordsHl7.C,1/22/2015,,12/19/2013,,,,,,,,
,FOC,REG,3501,REG to OV: Send A13 Cancel Discharge Message for UNDODEP Events,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatEvent.RegAdtOv.P,1/22/2015,,4/17/2014,,,,,,,,
,FOC,REG,3507,REG to OV: Incorrect Account Number Sent in PID Segment,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,"RegAcct.Mgmt.Rollover.C, RegAcct.XoFormat.RecordsHl7.C",1/22/2015,,1/16/2014,,,,,,,,
,FOC,REG,3555,Multiple Patient Names Not Valid In HL7 V2.3 PID|5 and PID|9,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormat.RecordsHl7.C,1/22/2015,,2/20/2014,,,,,,,,
,FOC,REG,3567,INFCE: 6.1 ADT does not generate standard Ethnicity field,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormat.RecordsHl7.C,1/22/2015,,2/20/2014,,,,,,,,
,FOC,REG,3591,REG ADT/SYND - Return errors from formatter,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,"RegAcct.XoFormatEvent.HomeCareAdt.P, RegAcct.XoFormatEvent.RegAdtOv.P, RegAcct.XoFormatEvent.SyndromicSurv.P",1/22/2015,,5/15/2014,,,,,,Y,,
,FOC,REG,3604,SYND: County Code Missing if ZIP+4 Used,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatSyndromicSurv.RecordsHl7.C,1/22/2015,,4/17/2014,,,,,,Y,,
,FOC,REG,3606,"SPAN Codes sent to UB2|7 in error, UB2|3 and UB2|7 formatting errors",6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormat.RecordsHl7.C,1/22/2015,,4/17/2014,,,,,,,,
,FOC,REG,3611,SYND - Send M-AT message number in MSH|3,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatEvent.SyndromicSurv.P,1/22/2015,,4/17/2014,,,,,,Y,,
,FOC,REG,3624,SYND - Pregnancy query not sent in message,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatSyndromicSurv.RecordsHl7.C,1/22/2015,,3/20/2014,,,,,,Y,,
,FOC,REG,3659,"A08 message created for REG ADT when OBS is rolled to IN, need an A02",6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatEvent.RegAdtOv.P,1/22/2015,,5/15/2014,,,,,,,,
,FOC,REG,3669,INFCE - MRG segment format disrupting merge functionality,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C, 6.15C",,"RegAcct.XoFormat.RecordsHl7.C, RegAcct.XoFormatEvent.RegAdtOv.P",1/22/2015,,4/17/2014,,,,,,,,
,FOC,REG,3684,SYND: PID|3 should include Acct Number,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatSyndromicSurv.RecordsHl7.C,1/22/2015,,5/15/2014,,,,,,Y,,
,FOC,REG,3691,SYND: MSH changes for Namespace ID,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatEvent.RegAdtOv.P,1/22/2015,,5/15/2014,,,,,,,,
,FOC,REG,3702,SYND: Need Ability to Send Occurrence Code 11 Date of Onset,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,"RegAcct.XoFormatEvent.SyndromicSurv.P, RegAcct.XoFormatSyndromicSurv.RecordsHl7.C",1/22/2015,,5/15/2014,,,,,,Y,,
,FOC,REG,3741,INFCE: Fix syntax error in DG1 segment formatters,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,"RegAcct.XoFormat.RecordsHl7.C, RegAcct.XoFormatEventHomeCareAdt.RecordsHl7.C",1/22/2015,,5/15/2014,,,,,,,,
,FOC,REG,3793,"INFCE: A08 message created for REG ADT when OBS is rolled back to IN, need A12",6.1-Draft,3,,"6.1D, 6.13D, 6.14D, 6.15D",,RegAcct.XoFormatEvent.RegAdtOv.P,1/22/2015,,3/19/2015,,,,,,,,
,FOC,REG,3802,Manage Query Data should include listed queries to match NPR,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C, 6.15C",,"RegAcct.XoFormat.RecordsHl7.C, RegAcct.XoFormatEventHomeCareAdt.RecordsHl7.C",1/22/2015,,8/21/2014,,,,,,,,
,FOC,REG,3804,Additional fields for Syndromic Surveillance Interface,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,"RegAcct.XoFormatEvent.SyndromicSurv.P, RegAcct.XoFormatSyndromicSurv.RecordsHl7.C",1/22/2015,,6/19/2014,,,,,,Y,,
,FOC,REG,3819,"INFCE: Populate OBX|6 with Age Units, OBX|5 Chief Complaint Fix",6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatSyndromicSurv.RecordsHl7.C,1/22/2015,,6/19/2014,,,,,,Y,,
,FOC,REG,3824,INFCE - Send MSP info in ADT to work with DDP 6800,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C, 6.15C",,"RegAcct.XoFormat.RecordsHl7.C, RegAcct.XoFormatEvent.RegAdtOv.P",1/22/2015,,7/17/2014,,,,,,,,
,FOC,REG,3838,INFCE - RegHl7Temp Object has some inaccurate field names,6.1-Testing,3,,"6.1T, 6.13T, 6.14T, 6.15T",,"RegAcct.XiFilerOv.P, RegAcct.XiFilerOvOrd.C, RegAcct.XiFilerOvRt.P",1/22/2015,,2/19/2015,,,,,,,,
,FOC,REG,3839,REG to OV: Wrong Account Number Sent for A07 Inpatient to Outpatient Message,6.1-Draft,3,,"6.1D, 6.13D, 6.14D, 6.15D",,RegAcct.XoFormat.RecordsHl7.C,1/22/2015,,3/19/2015,,,,,,,,
,FOC,REG,3847,SYND: Value set for Mode of Arrival in PV2-38,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatSyndromicSurv.RecordsHl7.C,1/22/2015,,6/19/2014,,,,,,Y,,
,FOC,REG,3849,INFCE - Multiple MRN list formatting with subcomponents,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormat.RecordsHl7.C,1/22/2015,,7/17/2014,,,,,,,,
,FOC,REG,3856,INFCE - Periods should not always be removed from syndromic DX codes,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatEventHomeCareAdt.RecordsHl7.C,1/22/2015,,7/17/2014,,,,,,Y,,
,FOC,REG,3863,INFCE: County and Country not sent in REG ADT PID segment,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,"RegAcct.XoFormat.RecordsHl7.C, RegAcct.XoFormatEventHomeCareAdt.RecordsHl7.C",1/22/2015,,7/17/2014,,,,,,,,
,FOC,REG,3872,INFCE: Syndromic Surveillance Infce Should Always Post a PV2 Segment,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatSyndromicSurv.RecordsHl7.C,1/22/2015,,8/21/2014,,,,,,Y,,
,FOC,REG,3896,INFCE: REG ADT Outbox Connection crashes with no Event Data,6.1-Draft,3,,"6.1D, 6.13D, 6.14D, 6.15D",,RegAcct.XoFormatEvent.RegAdtOv.P,1/22/2015,,3/19/2015,,,,,,,,
,FOC,REG,3925,INFCE: Changes for Namespace ID to use Parameter,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatEvent.SyndromicSurv.P,1/22/2015,,8/21/2014,,,,,,Y,,
,FOC,REG,3928,A05 Messages send over multiple Home Care ADT interfaces,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatEvent.HomeCareAdt.P,1/22/2015,,10/16/2014,,,,,,,,
,FOC,REG,3946,RegAdt interface job crashing for nil queries,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,"RegAcct.XoFormat.RecordsHl7.C, RegAcct.XoFormatEventHomeCareAdt.RecordsHl7.C, RegAcct.XoFormatSyndromicSurv.RecordsHl7.C",1/22/2015,,10/16/2014,,,,,,,,
,FOC,REG,3962,CDA: Rework of Opt Out Query and Patient Confidential flag,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.FileCdaGenerationMt.P,1/22/2015,,9/18/2014,,,,,Y,,,
,FOC,REG,3971,INFCE: Send trigger event in EVN|1 for Syndromic Surveillance,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,"RegAcct.XoFormatEvent.SyndromicSurv.P, RegAcct.XoFormatSyndromicSurv.RecordsHl7.C",1/22/2015,,9/18/2014,,,,,,Y,,
,FOC,REG,3972,Include insurance in Syndromic Surveillance,6.1-Draft,3,,"6.1D, 6.13D, 6.14D, 6.15D",,"RegAcct.XoFormatEvent.SyndromicSurv.P, RegAcct.XoFormatSyndromicSurv.RecordsHl7.C",1/22/2015,,4/16/2015,,,,,,Y,,
,FOC,REG,3992,SYND: Format OBX|5 for Chief Complaint,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatSyndromicSurv.RecordsHl7.C,1/22/2015,,9/18/2014,,,,,,Y,,
,FOC,REG,3995,INFCE: MU2 SYND Interface: OBX|6.1.2 not populated for some queries as req,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatSyndromicSurv.RecordsHl7.C,1/22/2015,,9/18/2014,,,,,,Y,,
,FOC,REG,3999,Syndromic Surveillance Blood Pressure Query Not Always Sent,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatSyndromicSurv.RecordsHl7.C,1/22/2015,,9/18/2014,,,,,,Y,,
,FOC,REG,4035,INFCE: 6.1 Home Care interface not failing A08 correctly,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XiFilerOvRt.P,1/22/2015,,11/20/2014,,,,,,,,
,FOC,REG,4061,SYND - Ethnicity is not being sent for Syndromic surveillance,6.1-Testing,3,,"6.1T, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatSyndromicSurv.RecordsHl7.C,1/22/2015,,2/19/2015,,,,,,Y,,
,FOC,REG,4083,INFCE - File UB2 and ACC segments via inbound REG ADT,6.1-Submitted,3,,"6.1S, 6.13S, 6.14S, 6.15S",,,1/22/2015,,3/19/2015,,,,,,,,
,FOC,REG,4141,CDA: medications/allergies/problems eligibility to count toward measure,6.1-Testing,3,Y,"6.1T, 6.13C, 6.14C, 6.15C",,RegAcct.FileCdaGenerationMt.P,1/22/2015,,11/20/2014,,,,,Y,,,
